Student,Question,Response,Score,Start,Revisions,Time
Student 20,6,option_4,1,"[""28-03-2023 05:53:28""]","[[""option_4"", ""28-03-2023 05:53:34""]]",6
Student 20,7,option_2,0,"[""28-03-2023 05:53:34""]","[[""option_2"", ""28-03-2023 05:53:41""]]",6
Student 20,8,option_4,0,"[""28-03-2023 05:53:41""]","[[""option_4"", ""28-03-2023 05:54:16""]]",35
Student 20,9,option_3,0,"[""28-03-2023 05:54:16""]","[[""option_3"", ""28-03-2023 05:55:10""]]",53
Student 20,10,option_1,1,"[""28-03-2023 05:55:10""]","[[""option_1"", ""28-03-2023 05:55:41""]]",31
Student 20,11,option_1,1,"[""28-03-2023 05:55:41""]","[[""option_1"", ""28-03-2023 05:56:11""]]",30
Student 20,12,option_1,0,"[""28-03-2023 05:56:11""]","[[""option_1"", ""28-03-2023 05:57:02""]]",50
Student 20,13,option_1,1,"[""28-03-2023 05:57:02""]","[[""option_1"", ""28-03-2023 05:57:13""]]",11
Student 20,14,option_3,0,"[""28-03-2023 05:57:13""]","[[""option_3"", ""28-03-2023 05:57:36""]]",22
Student 20,15,option_2,0,"[""28-03-2023 05:57:36""]","[[""option_2"", ""28-03-2023 05:57:53""]]",16
Student 20,16,option_1,0,"[""28-03-2023 05:57:53""]","[[""option_1"", ""28-03-2023 05:58:14""]]",21
Student 20,17,option_1,1,"[""28-03-2023 05:58:14""]","[[""option_1"", ""28-03-2023 05:58:23""]]",9
Student 20,18,option_3,1,"[""28-03-2023 05:58:23""]","[[""option_3"", ""28-03-2023 05:58:30""]]",7
Student 20,19,option_4,1,"[""28-03-2023 05:58:30""]","[[""option_4"", ""28-03-2023 05:58:35""]]",5
Student 20,20,option_3,1,"[""28-03-2023 05:58:35""]","[[""option_3"", ""28-03-2023 05:58:47""], [""option_3"", ""28-03-2023 05:58:59""]]",54
Student 21,1,option_1,1,"[""28-03-2023 05:52:38""]","[[""option_1"", ""28-03-2023 05:52:49""]]",11
Student 21,2,option_1,1,"[""28-03-2023 05:52:49""]","[[""option_1"", ""28-03-2023 05:53:09""]]",20
Student 21,3,option_4,1,"[""28-03-2023 05:53:09""]","[[""option_4"", ""28-03-2023 05:53:15""]]",5
Student 21,4,option_1,1,"[""28-03-2023 05:53:15""]","[[""option_1"", ""28-03-2023 05:53:21""]]",5
Student 21,5,option_2,1,"[""28-03-2023 05:53:21""]","[[""option_2"", ""28-03-2023 05:53:28""]]",6
Student 21,6,option_4,1,"[""28-03-2023 05:53:28""]","[[""option_4"", ""28-03-2023 05:53:35""]]",7
Student 21,7,option_2,0,"[""28-03-2023 05:53:35""]","[[""option_2"", ""28-03-2023 05:53:39""]]",3
Student 21,8,option_4,0,"[""28-03-2023 05:53:39""]","[[""option_4"", ""28-03-2023 05:54:17""]]",38
Student 21,10,option_1,1,"[""28-03-2023 05:55:09""]","[[""option_1"", ""28-03-2023 05:55:44""]]",35
Student 21,11,option_1,1,"[""28-03-2023 05:55:45""]","[[""option_1"", ""28-03-2023 05:56:13""]]",28
Student 21,12,option_1,0,"[""28-03-2023 05:56:13""]","[[""option_1"", ""28-03-2023 05:57:08""]]",54
Student 21,13,option_1,1,"[""28-03-2023 05:57:08""]","[[""option_1"", ""28-03-2023 05:57:14""]]",5
Student 21,14,option_3,0,"[""28-03-2023 05:57:14""]","[[""option_3"", ""28-03-2023 05:57:42""]]",28
Student 21,15,option_2,0,"[""28-03-2023 05:57:42""]","[[""option_2"", ""28-03-2023 05:57:52""]]",10
Student 21,16,option_1,0,"[""28-03-2023 05:57:52""]","[[""option_1"", ""28-03-2023 05:58:10""]]",17
Student 21,17,option_1,1,"[""28-03-2023 05:58:10""]","[[""option_1"", ""28-03-2023 05:58:21""]]",10
Student 21,18,option_3,1,"[""28-03-2023 05:58:21""]","[[""option_3"", ""28-03-2023 05:58:33""]]",12
Student 21,19,option_4,1,"[""28-03-2023 05:58:33""]","[[""option_4"", ""28-03-2023 05:58:35""]]",2
Student 21,20,option_3,1,"[""28-03-2023 05:58:35""]","[[""option_3"", ""28-03-2023 05:58:46""], [""option_3"", ""28-03-2023 05:59:11""]]",53
Student 21,9,Unanswered,0,"[""28-03-2023 05:54:17""]",Unanswered,51
Student 22,1,option_1,1,"[""28-03-2023 05:52:31""]","[[""option_1"", ""28-03-2023 05:52:38""]]",6
Student 22,2,option_3,0,"[""28-03-2023 05:52:38""]","[[""option_3"", ""28-03-2023 05:53:09""]]",31
Student 22,3,option_4,1,"[""28-03-2023 05:53:09""]","[[""option_4"", ""28-03-2023 05:53:16""]]",6
Student 22,4,option_2,0,"[""28-03-2023 05:53:16""]","[[""option_2"", ""28-03-2023 05:53:37""]]",20
Student 22,5,option_2,1,"[""28-03-2023 05:53:36""]","[[""option_2"", ""28-03-2023 05:53:43""]]",6
Student 22,6,option_4,1,"[""28-03-2023 05:53:43""]","[[""option_4"", ""28-03-2023 05:53:47""]]",4
Student 22,7,option_1,1,"[""28-03-2023 05:53:47""]","[[""option_1"", ""28-03-2023 05:53:57""]]",9
Student 22,8,option_4,0,"[""28-03-2023 05:53:57""]","[[""option_4"", ""28-03-2023 05:54:15""]]",18
Student 22,9,option_3,0,"[""28-03-2023 05:54:15""]","[[""option_3"", ""28-03-2023 05:54:41""]]",26
Student 22,10,option_3,0,"[""28-03-2023 05:54:41""]","[[""option_3"", ""28-03-2023 05:54:57""]]",16
Student 22,11,option_2,0,"[""28-03-2023 05:54:57""]","[[""option_2"", ""28-03-2023 05:55:06""]]",8
Student 22,12,option_4,0,"[""28-03-2023 05:55:06""]","[[""option_4"", ""28-03-2023 05:55:18""]]",11
Student 22,13,option_1,1,"[""28-03-2023 05:55:18""]","[[""option_1"", ""28-03-2023 05:55:29""]]",10
Student 22,14,option_3,0,"[""28-03-2023 05:55:29""]","[[""option_3"", ""28-03-2023 05:55:43""]]",14
Student 22,15,option_2,0,"[""28-03-2023 05:55:43""]","[[""option_2"", ""28-03-2023 05:55:51""]]",7
Student 22,16,option_2,1,"[""28-03-2023 05:55:51""]","[[""option_2"", ""28-03-2023 05:55:57""]]",5
Student 22,17,option_1,1,"[""28-03-2023 05:55:57""]","[[""option_1"", ""28-03-2023 05:56:45""]]",48
Student 22,18,option_3,1,"[""28-03-2023 05:56:45""]","[[""option_3"", ""28-03-2023 05:57:06""]]",20
Student 22,19,option_2,0,"[""28-03-2023 05:57:07""]","[[""option_2"", ""28-03-2023 05:57:09""]]",3
Student 22,20,option_3,1,"[""28-03-2023 05:57:10""]","[[""option_3"", ""28-03-2023 05:57:14""], [""option_3"", ""28-03-2023 05:57:17""]]",18
Student 23,1,option_1,1,"[""28-03-2023 05:52:33""]","[[""option_1"", ""28-03-2023 05:52:54""]]",21
Student 23,2,option_1,1,"[""28-03-2023 05:52:55""]","[[""option_1"", ""28-03-2023 05:52:59""]]",4
Student 23,3,option_4,1,"[""28-03-2023 05:52:59""]","[[""option_4"", ""28-03-2023 05:53:06""]]",7
Student 23,4,option_1,1,"[""28-03-2023 05:53:08""]","[[""option_1"", ""28-03-2023 05:53:12""]]",4
Student 23,5,option_1,0,"[""28-03-2023 05:53:14""]","[[""option_1"", ""28-03-2023 05:53:20""]]",6
Student 23,6,option_4,1,"[""28-03-2023 05:53:22""]","[[""option_4"", ""28-03-2023 05:53:29""]]",7
Student 23,7,option_3,0,"[""28-03-2023 05:53:31""]","[[""option_3"", ""28-03-2023 05:54:00""]]",29
Student 23,8,option_1,1,"[""28-03-2023 05:54:03""]","[[""option_1"", ""28-03-2023 05:54:25""]]",22
Student 23,9,option_3,0,"[""28-03-2023 05:54:27""]","[[""option_3"", ""28-03-2023 05:54:47""]]",20
Student 23,10,option_1,1,"[""28-03-2023 05:54:49""]","[[""option_1"", ""28-03-2023 05:54:59""]]",10
Student 23,11,option_3,0,"[""28-03-2023 05:54:59""]","[[""option_3"", ""28-03-2023 05:55:10""]]",11
Student 23,12,option_2,1,"[""28-03-2023 05:55:12""]","[[""option_2"", ""28-03-2023 05:55:22""]]",10
Student 23,13,option_1,1,"[""28-03-2023 05:55:24""]","[[""option_1"", ""28-03-2023 05:55:34""]]",10
Student 23,14,option_2,1,"[""28-03-2023 05:55:36""]","[[""option_2"", ""28-03-2023 05:55:46""]]",10
Student 23,15,option_4,1,"[""28-03-2023 05:55:46""]","[[""option_4"", ""28-03-2023 05:56:08""]]",22
Student 23,16,option_2,1,"[""28-03-2023 05:56:08""]","[[""option_2"", ""28-03-2023 05:56:26""]]",18
Student 23,17,option_1,1,"[""28-03-2023 05:56:26""]","[[""option_1"", ""28-03-2023 05:56:29""]]",2
Student 23,18,option_3,1,"[""28-03-2023 05:56:29""]","[[""option_3"", ""28-03-2023 05:56:36""]]",6
Student 23,19,option_4,1,"[""28-03-2023 05:56:36""]","[[""option_4"", ""28-03-2023 05:56:41""]]",5
Student 23,20,option_3,1,"[""28-03-2023 05:56:41""]","[[""option_3"", ""28-03-2023 05:56:44""]]",9
Student 24,1,option_1,1,"[""28-03-2023 05:52:31""]","[[""option_1"", ""28-03-2023 05:52:54""]]",23
Student 24,2,option_1,1,"[""28-03-2023 05:52:54""]","[[""option_1"", ""28-03-2023 05:52:59""]]",4
Student 24,3,option_4,1,"[""28-03-2023 05:52:59""]","[[""option_4"", ""28-03-2023 05:53:06""]]",7
Student 24,4,option_1,1,"[""28-03-2023 05:53:06""]","[[""option_1"", ""28-03-2023 05:53:12""]]",5
Student 24,5,option_1,0,"[""28-03-2023 05:53:12""]","[[""option_1"", ""28-03-2023 05:53:20""]]",8
Student 24,6,option_4,1,"[""28-03-2023 05:53:20""]","[[""option_4"", ""28-03-2023 05:53:29""]]",8
Student 24,7,option_3,0,"[""28-03-2023 05:53:29""]","[[""option_3"", ""28-03-2023 05:54:00""]]",31
Student 24,8,option_1,1,"[""28-03-2023 05:54:01""]","[[""option_1"", ""28-03-2023 05:54:25""]]",24
Student 24,9,option_3,0,"[""28-03-2023 05:54:25""]","[[""option_3"", ""28-03-2023 05:54:47""]]",22
Student 24,10,option_1,1,"[""28-03-2023 05:54:47""]","[[""option_1"", ""28-03-2023 05:54:59""]]",11
Student 24,11,option_3,0,"[""28-03-2023 05:54:59""]","[[""option_3"", ""28-03-2023 05:55:10""]]",10
Student 24,12,option_3,0,"[""28-03-2023 05:55:10""]","[[""option_3"", ""28-03-2023 05:55:22""]]",12
Student 24,13,option_1,1,"[""28-03-2023 05:55:22""]","[[""option_1"", ""28-03-2023 05:55:34""]]",11
Student 24,14,option_2,1,"[""28-03-2023 05:55:34""]","[[""option_2"", ""28-03-2023 05:55:46""]]",12
Student 24,15,option_4,1,"[""28-03-2023 05:55:46""]","[[""option_4"", ""28-03-2023 05:56:08""]]",22
Student 24,16,option_3,0,"[""28-03-2023 05:56:08""]","[[""option_3"", ""28-03-2023 05:56:26""]]",18
Student 24,17,option_1,1,"[""28-03-2023 05:56:26""]","[[""option_1"", ""28-03-2023 05:56:29""]]",2
Student 24,18,option_3,1,"[""28-03-2023 05:56:29""]","[[""option_3"", ""28-03-2023 05:56:36""]]",6
Student 24,19,option_4,1,"[""28-03-2023 05:56:36""]","[[""option_4"", ""28-03-2023 05:56:41""]]",5
Student 24,20,option_3,1,"[""28-03-2023 05:56:41""]","[[""option_3"", ""28-03-2023 05:56:44""]]",9
Student 25,1,option_1,1,"[""28-03-2023 05:53:06"", ""28-03-2023 05:55:49"", ""28-03-2023 05:59:24""]",Unanswered,19
Student 25,2,option_1,1,"[""28-03-2023 05:53:21"", ""28-03-2023 05:55:52"", ""28-03-2023 05:59:26""]",Unanswered,17
Student 25,3,option_4,1,"[""28-03-2023 05:53:39"", ""28-03-2023 05:55:53"", ""28-03-2023 05:59:28""]",Unanswered,7
Student 25,4,option_1,1,"[""28-03-2023 05:53:43"", ""28-03-2023 05:55:56"", ""28-03-2023 05:59:29""]",Unanswered,8
Student 25,5,option_1,0,"[""28-03-2023 05:53:51"", ""28-03-2023 05:55:57"", ""28-03-2023 05:59:29""]",Unanswered,11
Student 25,6,option_4,1,"[""28-03-2023 05:54:01"", ""28-03-2023 05:55:58"", ""28-03-2023 05:59:30""]","[[""option_4"", ""28-03-2023 05:54:08""], [""option_4"", ""28-03-2023 05:55:59""], [""option_4"", ""28-03-2023 05:59:31""]]",6
Student 25,7,option_2,0,"[""28-03-2023 05:54:08"", ""28-03-2023 05:55:59"", ""28-03-2023 05:59:31""]","[[""option_2"", ""28-03-2023 05:54:55""], [""option_2"", ""28-03-2023 05:56:00""], [""option_2"", ""28-03-2023 05:56:00""], [""option_2"", ""28-03-2023 05:59:32""], [""option_2"", ""28-03-2023 05:59:32""]]",46
Student 25,8,option_1,1,"[""28-03-2023 05:54:55"", ""28-03-2023 05:56:00"", ""28-03-2023 05:59:32""]","[[""option_1"", ""28-03-2023 05:56:02""], [""option_1"", ""28-03-2023 05:59:32""]]",2
Student 25,9,option_4,1,"[""28-03-2023 05:56:02"", ""28-03-2023 05:59:32""]","[[""option_4"", ""28-03-2023 05:56:42""], [""option_4"", ""28-03-2023 05:59:33""], [""option_4"", ""28-03-2023 05:59:33""]]",40
Student 25,10,option_1,1,"[""28-03-2023 05:56:42"", ""28-03-2023 05:59:33""]","[[""option_1"", ""28-03-2023 05:57:13""], [""option_1"", ""28-03-2023 05:59:34""]]",30
Student 25,11,option_2,0,"[""28-03-2023 05:57:13"", ""28-03-2023 05:59:34""]","[[""option_2"", ""28-03-2023 05:57:39""], [""option_2"", ""28-03-2023 05:59:35""], [""option_2"", ""28-03-2023 05:59:35""]]",25
Student 25,12,option_3,0,"[""28-03-2023 05:57:39"", ""28-03-2023 05:59:35""]","[[""option_3"", ""28-03-2023 05:58:13""], [""option_3"", ""28-03-2023 05:59:36""]]",35
Student 25,13,option_1,1,"[""28-03-2023 05:58:13"", ""28-03-2023 05:59:36""]","[[""option_1"", ""28-03-2023 05:58:30""], [""option_1"", ""28-03-2023 05:59:36""], [""option_1"", ""28-03-2023 05:59:37""]]",16
Student 25,14,option_4,0,"[""28-03-2023 05:58:30"", ""28-03-2023 05:59:37""]","[[""option_4"", ""28-03-2023 05:58:59""], [""option_4"", ""28-03-2023 05:59:37""]]",29
Student 25,15,option_3,0,"[""28-03-2023 05:58:59"", ""28-03-2023 05:59:37""]","[[""option_3"", ""28-03-2023 05:59:41""]]",3
Student 25,16,option_2,1,"[""28-03-2023 05:59:41""]","[[""option_2"", ""28-03-2023 05:59:59""]]",17
Student 25,17,option_1,1,"[""28-03-2023 05:59:59""]","[[""option_1"", ""28-03-2023 06:00:18""]]",19
Student 25,18,option_3,1,"[""28-03-2023 06:00:18""]","[[""option_3"", ""28-03-2023 06:00:45""]]",27
Student 25,19,option_4,1,"[""28-03-2023 06:00:45""]","[[""option_4"", ""28-03-2023 06:01:05""]]",18
Student 25,20,option_2,0,"[""28-03-2023 06:01:05""]","[[""option_2"", ""28-03-2023 06:01:13""], [""option_2"", ""28-03-2023 06:01:18""]]",19
Student 26,1,option_1,1,"[""28-03-2023 05:52:54""]","[[""option_1"", ""28-03-2023 05:53:07""]]",13
Student 26,2,option_1,1,"[""28-03-2023 05:53:07""]","[[""option_1"", ""28-03-2023 05:53:14""]]",6
Student 26,3,option_4,1,"[""28-03-2023 05:53:14""]","[[""option_4"", ""28-03-2023 05:53:22""]]",7
Student 26,4,option_1,1,"[""28-03-2023 05:53:21""]","[[""option_1"", ""28-03-2023 05:53:40""]]",18
Student 26,5,option_1,0,"[""28-03-2023 05:53:40""]","[[""option_1"", ""28-03-2023 05:54:30""]]",49
Student 26,6,option_4,1,"[""28-03-2023 05:54:30""]","[[""option_4"", ""28-03-2023 05:54:35""]]",5
Student 26,7,option_1,1,"[""28-03-2023 05:54:35""]","[[""option_1"", ""28-03-2023 05:55:40""]]",64
Student 26,8,option_3,0,"[""28-03-2023 05:55:40""]","[[""option_3"", ""28-03-2023 05:55:50""]]",10
Student 26,9,option_4,1,"[""28-03-2023 05:55:50""]","[[""option_4"", ""28-03-2023 05:56:11""]]",20
Student 26,10,option_1,1,"[""28-03-2023 05:56:11""]","[[""option_1"", ""28-03-2023 05:56:23""]]",12
Student 26,11,option_3,0,"[""28-03-2023 05:56:23""]","[[""option_3"", ""28-03-2023 05:56:47""]]",23
Student 26,12,option_2,1,"[""28-03-2023 05:56:47""]","[[""option_2"", ""28-03-2023 05:57:02""]]",14
Student 26,13,option_2,0,"[""28-03-2023 05:57:02""]","[[""option_2"", ""28-03-2023 05:58:16""]]",74
Student 26,14,option_1,0,"[""28-03-2023 05:58:16""]","[[""option_1"", ""28-03-2023 05:58:55""]]",39
Student 26,15,option_2,0,"[""28-03-2023 05:58:55""]","[[""option_2"", ""28-03-2023 05:59:17""]]",21
Student 26,16,option_1,0,"[""28-03-2023 05:59:17""]","[[""option_1"", ""28-03-2023 05:59:45""]]",28
Student 26,17,option_1,1,"[""28-03-2023 05:59:45""]","[[""option_1"", ""28-03-2023 05:59:50""]]",5
Student 26,18,option_3,1,"[""28-03-2023 05:59:50""]","[[""option_3"", ""28-03-2023 05:59:59""]]",9
Student 26,19,option_4,1,"[""28-03-2023 05:59:59""]","[[""option_4"", ""28-03-2023 06:00:04""]]",4
Student 26,20,option_1,0,"[""28-03-2023 06:00:04""]","[[""option_1"", ""28-03-2023 06:00:11""], [""option_1"", ""28-03-2023 06:00:13""]]",13
Student 27,1,option_1,1,"[""28-03-2023 05:52:49""]","[[""option_1"", ""28-03-2023 05:53:02""]]",15
Student 27,2,option_1,1,"[""28-03-2023 05:53:02""]","[[""option_1"", ""28-03-2023 05:53:13""]]",11
Student 27,3,option_4,1,"[""28-03-2023 05:53:13""]","[[""option_4"", ""28-03-2023 05:53:21""]]",7
Student 27,4,option_1,1,"[""28-03-2023 05:53:20""]","[[""option_1"", ""28-03-2023 05:53:41""]]",20
Student 27,5,option_1,0,"[""28-03-2023 05:53:40""]","[[""option_1"", ""28-03-2023 05:54:30""]]",48
Student 27,6,option_4,1,"[""28-03-2023 05:54:30""]","[[""option_4"", ""28-03-2023 05:54:34""]]",5
Student 27,7,option_1,1,"[""28-03-2023 05:54:34""]","[[""option_1"", ""28-03-2023 05:55:39""]]",62
Student 27,8,option_3,0,"[""28-03-2023 05:55:39""]","[[""option_3"", ""28-03-2023 05:55:50""]]",12
Student 27,9,option_4,1,"[""28-03-2023 05:55:50""]","[[""option_4"", ""28-03-2023 05:56:11""]]",20
Student 27,10,option_1,1,"[""28-03-2023 05:56:11""]","[[""option_1"", ""28-03-2023 05:56:20""]]",8
Student 27,11,option_3,0,"[""28-03-2023 05:56:20""]","[[""option_3"", ""28-03-2023 05:56:48""]]",27
Student 27,12,option_2,1,"[""28-03-2023 05:56:48""]","[[""option_2"", ""28-03-2023 05:56:59""]]",12
Student 27,13,option_2,0,"[""28-03-2023 05:56:59""]","[[""option_2"", ""28-03-2023 05:58:18""]]",76
Student 27,14,option_1,0,"[""28-03-2023 05:58:18""]","[[""option_1"", ""28-03-2023 05:58:56""]]",38
Student 27,15,option_2,0,"[""28-03-2023 05:58:56""]","[[""option_2"", ""28-03-2023 05:59:17""]]",22
Student 27,16,option_1,0,"[""28-03-2023 05:59:17""]","[[""option_1"", ""28-03-2023 05:59:46""]]",28
Student 27,17,option_1,1,"[""28-03-2023 05:59:46""]","[[""option_1"", ""28-03-2023 05:59:53""]]",6
Student 27,18,option_3,1,"[""28-03-2023 05:59:53""]","[[""option_3"", ""28-03-2023 05:59:58""]]",5
Student 27,19,option_4,1,"[""28-03-2023 05:59:58""]","[[""option_4"", ""28-03-2023 06:00:03""]]",5
Student 27,20,option_3,1,"[""28-03-2023 06:00:04""]","[[""option_3"", ""28-03-2023 06:00:12""]]",12
Student 28,1,option_1,1,"[""28-03-2023 05:52:40""]","[[""option_1"", ""28-03-2023 05:53:14""]]",33
Student 28,2,option_1,1,"[""28-03-2023 05:53:14""]","[[""option_1"", ""28-03-2023 05:54:04""]]",50
Student 28,3,option_4,1,"[""28-03-2023 05:54:04""]","[[""option_4"", ""28-03-2023 05:54:23""]]",18
Student 28,4,option_1,1,"[""28-03-2023 05:54:23""]","[[""option_1"", ""28-03-2023 05:54:41""]]",17
Student 28,5,option_1,0,"[""28-03-2023 05:54:41""]","[[""option_1"", ""28-03-2023 05:55:02""]]",20
Student 28,6,option_4,1,"[""28-03-2023 05:55:02""]","[[""option_4"", ""28-03-2023 05:55:16""]]",14
Student 28,7,option_1,1,"[""28-03-2023 05:55:16""]","[[""option_1"", ""28-03-2023 05:57:13""]]",117
Student 28,8,option_3,0,"[""28-03-2023 05:57:14""]","[[""option_3"", ""28-03-2023 05:57:52""]]",38
Student 28,9,option_3,0,"[""28-03-2023 05:57:52""]","[[""option_3"", ""28-03-2023 05:59:08""]]",75
Student 28,10,option_1,1,"[""28-03-2023 05:59:09""]","[[""option_1"", ""28-03-2023 05:59:27""]]",18
Student 28,11,option_2,0,"[""28-03-2023 05:59:27""]","[[""option_2"", ""28-03-2023 06:01:17""]]",109
Student 28,12,option_1,0,"[""28-03-2023 06:01:17""]","[[""option_1"", ""28-03-2023 06:01:42""]]",25
Student 28,13,option_1,1,"[""28-03-2023 06:01:42""]","[[""option_1"", ""28-03-2023 06:01:56""]]",13
Student 28,14,option_1,0,"[""28-03-2023 06:01:56""]","[[""option_1"", ""28-03-2023 06:02:31""]]",35
Student 28,15,option_2,0,"[""28-03-2023 06:02:32""]","[[""option_2"", ""28-03-2023 06:02:47""]]",15
Student 28,16,option_1,0,"[""28-03-2023 06:02:47""]","[[""option_1"", ""28-03-2023 06:03:05""]]",17
Student 28,17,option_1,1,"[""28-03-2023 06:03:05""]","[[""option_1"", ""28-03-2023 06:03:11""]]",6
Student 28,18,option_3,1,"[""28-03-2023 06:03:11""]","[[""option_3"", ""28-03-2023 06:03:20""]]",9
Student 28,19,option_4,1,"[""28-03-2023 06:03:20""]","[[""option_4"", ""28-03-2023 06:03:47""]]",26
Student 28,20,option_3,1,"[""28-03-2023 06:03:47""]","[[""option_3"", ""28-03-2023 06:04:22""], [""option_3"", ""28-03-2023 06:04:26""], [""option_3"", ""28-03-2023 06:04:32""]]",46
Student 29,1,option_1,1,"[""28-03-2023 05:52:59""]","[[""option_1"", ""28-03-2023 05:53:16""]]",16
Student 29,2,option_1,1,"[""28-03-2023 05:53:16""]","[[""option_1"", ""28-03-2023 05:54:05""]]",49
Student 29,3,option_4,1,"[""28-03-2023 05:54:05""]","[[""option_4"", ""28-03-2023 05:54:21""]]",16
Student 29,4,option_1,1,"[""28-03-2023 05:54:21""]","[[""option_1"", ""28-03-2023 05:54:41""]]",19
Student 29,5,option_1,0,"[""28-03-2023 05:54:41""]","[[""option_1"", ""28-03-2023 05:55:04""]]",21
Student 29,6,option_4,1,"[""28-03-2023 05:55:04""]","[[""option_4"", ""28-03-2023 05:55:23""]]",19
Student 29,7,option_1,1,"[""28-03-2023 05:55:23""]","[[""option_1"", ""28-03-2023 05:57:11""]]",108
Student 29,8,option_3,0,"[""28-03-2023 05:57:11""]","[[""option_3"", ""28-03-2023 05:57:52""]]",40
Student 29,9,option_3,0,"[""28-03-2023 05:57:52""]","[[""option_3"", ""28-03-2023 05:58:25""]]",33
Student 29,10,option_1,1,"[""28-03-2023 05:58:25""]","[[""option_1"", ""28-03-2023 05:59:26""]]",61
Student 29,11,option_3,0,"[""28-03-2023 05:59:26""]","[[""option_3"", ""28-03-2023 06:00:58""]]",90
Student 29,12,option_1,0,"[""28-03-2023 06:00:58""]","[[""option_1"", ""28-03-2023 06:01:40""]]",43
Student 29,13,option_1,1,"[""28-03-2023 06:01:40""]","[[""option_1"", ""28-03-2023 06:01:55""]]",15
Student 29,14,option_1,0,"[""28-03-2023 06:01:55""]","[[""option_1"", ""28-03-2023 06:02:36""]]",40
Student 29,15,option_2,0,"[""28-03-2023 06:02:36""]","[[""option_2"", ""28-03-2023 06:02:47""]]",10
Student 29,16,option_1,0,"[""28-03-2023 06:02:47""]","[[""option_1"", ""28-03-2023 06:03:00""]]",13
Student 29,17,option_1,1,"[""28-03-2023 06:03:00""]","[[""option_1"", ""28-03-2023 06:03:11""]]",10
Student 29,18,option_3,1,"[""28-03-2023 06:03:11""]","[[""option_3"", ""28-03-2023 06:03:26""]]",14
Student 29,19,option_4,1,"[""28-03-2023 06:03:26""]","[[""option_4"", ""28-03-2023 06:03:46""]]",20
Student 29,20,option_3,1,"[""28-03-2023 06:03:46""]","[[""option_3"", ""28-03-2023 06:04:23""], [""option_3"", ""28-03-2023 06:04:27""]]",48
Student 30,1,option_1,1,"[""28-03-2023 05:52:47""]","[[""option_1"", ""28-03-2023 05:52:59""]]",11
Student 30,2,option_1,1,"[""28-03-2023 05:52:59""]","[[""option_1"", ""28-03-2023 05:53:13""]]",14
Student 30,3,option_4,1,"[""28-03-2023 05:53:13""]","[[""option_4"", ""28-03-2023 05:53:18""]]",5
Student 30,4,option_1,1,"[""28-03-2023 05:53:18""]","[[""option_1"", ""28-03-2023 05:53:24""]]",5
Student 30,5,option_2,1,"[""28-03-2023 05:53:24""]","[[""option_2"", ""28-03-2023 05:53:36""]]",11
Student 30,6,option_4,1,"[""28-03-2023 05:53:36""]","[[""option_4"", ""28-03-2023 05:53:41""]]",5
Student 30,7,option_2,0,"[""28-03-2023 05:53:41""]","[[""option_2"", ""28-03-2023 05:54:24""]]",42
Student 30,8,option_1,1,"[""28-03-2023 05:54:24""]","[[""option_1"", ""28-03-2023 05:54:34""]]",10
Student 30,9,option_2,0,"[""28-03-2023 05:54:34""]","[[""option_2"", ""28-03-2023 05:55:15""]]",39
Student 30,10,option_2,0,"[""28-03-2023 05:55:15""]","[[""option_2"", ""28-03-2023 05:55:28""]]",14
Student 30,11,option_3,0,"[""28-03-2023 05:55:28""]","[[""option_3"", ""28-03-2023 05:55:52""]]",23
Student 30,12,option_4,0,"[""28-03-2023 05:55:52""]","[[""option_4"", ""28-03-2023 05:57:27""]]",95
Student 30,13,option_1,1,"[""28-03-2023 05:57:27""]","[[""option_1"", ""28-03-2023 05:58:30""]]",62
Student 30,14,option_3,0,"[""28-03-2023 05:58:30""]","[[""option_3"", ""28-03-2023 05:58:52""]]",21
Student 30,15,option_2,0,"[""28-03-2023 05:58:52""]","[[""option_2"", ""28-03-2023 05:59:06""]]",14
Student 30,16,option_2,1,"[""28-03-2023 05:59:06""]","[[""option_2"", ""28-03-2023 05:59:33""]]",26
Student 30,17,option_1,1,"[""28-03-2023 05:59:33""]","[[""option_1"", ""28-03-2023 05:59:38""]]",4
Student 30,18,option_3,1,"[""28-03-2023 05:59:38""]","[[""option_3"", ""28-03-2023 05:59:54""]]",16
Student 30,19,option_4,1,"[""28-03-2023 05:59:54""]","[[""option_4"", ""28-03-2023 06:00:20""]]",25
Student 30,20,option_3,1,"[""28-03-2023 06:00:20""]","[[""option_3"", ""28-03-2023 06:00:28""], [""option_3"", ""28-03-2023 06:00:30""]]",12
